Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Province/State,Country/Region,date,Deaths,Confirmed,Recovered,Lat,Long
4756.0,4756.0,4756.0,179.0,,Colombia,2/14/20,0,0,0,,
4757.0,4757.0,4757.0,180.0,,Costa Rica,2/14/20,0,0,0,,
4758.0,4758.0,4758.0,181.0,,Peru,2/14/20,0,0,0,,
4759.0,4759.0,4759.0,182.0,,Serbia,2/14/20,0,0,0,,
4760.0,4760.0,4760.0,183.0,,Slovakia,2/14/20,0,0,0,,
4761.0,4761.0,4761.0,184.0,,Togo,2/14/20,0,0,0,,
4762.0,4762.0,4762.0,185.0,"Chatham County, NC",US,2/14/20,0,0,0,,
4763.0,4763.0,4763.0,186.0,"Delaware County, PA",US,2/14/20,0,0,0,,
4764.0,4764.0,4764.0,187.0,"Douglas County, NE",US,2/14/20,0,0,0,,
4765.0,4765.0,4765.0,188.0,"Fayette County, KY",US,2/14/20,0,0,0,,
4766.0,4766.0,4766.0,189.0,"Floyd County, GA",US,2/14/20,0,0,0,,
4767.0,4767.0,4767.0,190.0,"Marion County, IN",US,2/14/20,0,0,0,,
4768.0,4768.0,4768.0,191.0,"Middlesex County, MA",US,2/14/20,0,0,0,,
4769.0,4769.0,4769.0,192.0,"Nassau County, NY",US,2/14/20,0,0,0,,
4770.0,4770.0,4770.0,193.0,"Norwell County, MA",US,2/14/20,0,0,0,,
4771.0,4771.0,4771.0,194.0,"Ramsey County, MN",US,2/14/20,0,0,0,,
4772.0,4772.0,4772.0,195.0,"Washoe County, NV",US,2/14/20,0,0,0,,
4773.0,4773.0,4773.0,196.0,"Wayne County, PA",US,2/14/20,0,0,0,,
4774.0,4774.0,4774.0,197.0,"Yolo County, CA",US,2/14/20,0,0,0,,
4775.0,4775.0,4775.0,198.0,,Vatican City,2/14/20,0,0,0,,
4776.0,4776.0,4776.0,0.0,Anhui,Mainland China,2/15/20,6,950,221,,
4777.0,4777.0,4777.0,1.0,Beijing,Mainland China,2/15/20,4,375,98,,
4778.0,4778.0,4778.0,2.0,Chongqing,Mainland China,2/15/20,5,544,184,,
4779.0,4779.0,4779.0,3.0,Fujian,Mainland China,2/15/20,0,285,71,,
4780.0,4780.0,4780.0,4.0,Gansu,Mainland China,2/15/20,2,90,49,,
4781.0,4781.0,4781.0,5.0,Guangdong,Mainland China,2/15/20,2,1294,410,,
4782.0,4782.0,4782.0,6.0,Guangxi,Mainland China,2/15/20,2,235,44,,
4783.0,4783.0,4783.0,7.0,Guizhou,Mainland China,2/15/20,1,143,41,,
4784.0,4784.0,4784.0,8.0,Hainan,Mainland China,2/15/20,4,162,39,,
4785.0,4785.0,4785.0,9.0,Hebei,Mainland China,2/15/20,3,291,101,,
4786.0,4786.0,4786.0,10.0,Heilongjiang,Mainland China,2/15/20,11,425,68,,
4787.0,4787.0,4787.0,11.0,Henan,Mainland China,2/15/20,13,1212,391,,
4788.0,4788.0,4788.0,12.0,Hubei,Mainland China,2/15/20,1596,56249,5623,,
4789.0,4789.0,4789.0,13.0,Hunan,Mainland China,2/15/20,2,1001,425,,
4790.0,4790.0,4790.0,14.0,Inner Mongolia,Mainland China,2/15/20,0,68,7,,
4791.0,4791.0,4791.0,15.0,Jiangsu,Mainland China,2/15/20,0,604,186,,
4792.0,4792.0,4792.0,16.0,Jiangxi,Mainland China,2/15/20,1,913,210,,
4793.0,4793.0,4793.0,17.0,Jilin,Mainland China,2/15/20,1,88,26,,
4794.0,4794.0,4794.0,18.0,Liaoning,Mainland China,2/15/20,1,119,31,,
4795.0,4795.0,4795.0,19.0,Ningxia,Mainland China,2/15/20,0,70,33,,
4796.0,4796.0,4796.0,20.0,Qinghai,Mainland China,2/15/20,0,18,13,,
4797.0,4797.0,4797.0,21.0,Shaanxi,Mainland China,2/15/20,0,232,60,,
4798.0,4798.0,4798.0,22.0,Shandong,Mainland China,2/15/20,2,532,156,,
4799.0,4799.0,4799.0,23.0,Shanghai,Mainland China,2/15/20,1,326,124,,
4800.0,4800.0,4800.0,24.0,Shanxi,Mainland China,2/15/20,0,128,46,,
4801.0,4801.0,4801.0,25.0,Sichuan,Mainland China,2/15/20,1,470,119,,
4802.0,4802.0,4802.0,26.0,Tianjin,Mainland China,2/15/20,3,122,37,,
4803.0,4803.0,4803.0,27.0,Tibet,Mainland China,2/15/20,0,1,1,,
4804.0,4804.0,4804.0,28.0,Xinjiang,Mainland China,2/15/20,1,70,10,,
4805.0,4805.0,4805.0,29.0,Yunnan,Mainland China,2/15/20,0,168,42,,
4806.0,4806.0,4806.0,30.0,Zhejiang,Mainland China,2/15/20,0,1162,428,,
4807.0,4807.0,4807.0,31.0,,Thailand,2/15/20,0,33,12,,
4808.0,4808.0,4808.0,32.0,,Japan,2/15/20,1,43,12,,
4809.0,4809.0,4809.0,33.0,,South Korea,2/15/20,0,28,9,,
4810.0,4810.0,4810.0,34.0,Taiwan,Taiwan,2/15/20,0,18,2,,
4811.0,4811.0,4811.0,35.0,"King County, WA",US,2/15/20,0,1,1,,
4812.0,4812.0,4812.0,36.0,"Cook County, IL",US,2/15/20,0,2,2,,
4813.0,4813.0,4813.0,37.0,"Tempe, AZ",US,2/15/20,0,1,0,,
4814.0,4814.0,4814.0,38.0,Macau,Macau,2/15/20,0,10,3,,
4815.0,4815.0,4815.0,39.0,Hong Kong,Hong Kong,2/15/20,1,56,1,,
4816.0,4816.0,4816.0,40.0,,Singapore,2/15/20,0,72,18,,
4817.0,4817.0,4817.0,41.0,,Vietnam,2/15/20,0,16,7,,
4818.0,4818.0,4818.0,42.0,,France,2/15/20,1,12,4,,
4819.0,4819.0,4819.0,43.0,,Nepal,2/15/20,0,1,1,,
4820.0,4820.0,4820.0,44.0,,Malaysia,2/15/20,0,22,7,,
4821.0,4821.0,4821.0,45.0,"Toronto, ON",Canada,2/15/20,0,2,0,,
4822.0,4822.0,4822.0,46.0,British Columbia,Canada,2/15/20,0,4,0,,
4823.0,4823.0,4823.0,47.0,"Los Angeles, CA",US,2/15/20,0,1,0,,
4824.0,4824.0,4824.0,48.0,New South Wales,Australia,2/15/20,0,4,4,,
4825.0,4825.0,4825.0,49.0,Victoria,Australia,2/15/20,0,4,4,,
4826.0,4826.0,4826.0,50.0,Queensland,Australia,2/15/20,0,5,0,,
4827.0,4827.0,4827.0,51.0,,Cambodia,2/15/20,0,1,1,,
4828.0,4828.0,4828.0,52.0,,Sri Lanka,2/15/20,0,1,1,,
4829.0,4829.0,4829.0,53.0,,Germany,2/15/20,0,16,1,,
4830.0,4830.0,4830.0,54.0,,Finland,2/15/20,0,1,1,,
4831.0,4831.0,4831.0,55.0,,United Arab Emirates,2/15/20,0,8,3,,
4832.0,4832.0,4832.0,56.0,,Philippines,2/15/20,1,3,1,,
4833.0,4833.0,4833.0,57.0,,India,2/15/20,0,3,0,,
4834.0,4834.0,4834.0,58.0,"London, ON",Canada,2/15/20,0,1,1,,
4835.0,4835.0,4835.0,59.0,,Italy,2/15/20,0,3,0,,
4836.0,4836.0,4836.0,60.0,,UK,2/15/20,0,9,1,,
4837.0,4837.0,4837.0,61.0,,Russia,2/15/20,0,2,2,,
4838.0,4838.0,4838.0,62.0,,Sweden,2/15/20,0,1,0,,
4839.0,4839.0,4839.0,63.0,"Santa Clara, CA",US,2/15/20,0,2,0,,
4840.0,4840.0,4840.0,64.0,,Spain,2/15/20,0,2,2,,
4841.0,4841.0,4841.0,65.0,South Australia,Australia,2/15/20,0,2,0,,
4842.0,4842.0,4842.0,66.0,"San Benito, CA",US,2/15/20,0,2,0,,
4843.0,4843.0,4843.0,67.0,,Belgium,2/15/20,0,1,0,,
4844.0,4844.0,4844.0,68.0,"Madison, WI",US,2/15/20,0,1,0,,
4845.0,4845.0,4845.0,69.0,Diamond Princess cruise ship,Others,2/15/20,0,285,0,,
4846.0,4846.0,4846.0,70.0,"San Diego County, CA",US,2/15/20,0,2,0,,
4847.0,4847.0,4847.0,71.0,"San Antonio, TX",US,2/15/20,0,1,0,,
4848.0,4848.0,4848.0,72.0,,Egypt,2/15/20,0,1,0,,
4849.0,4849.0,4849.0,73.0,,Iran,2/15/20,0,0,0,,
4850.0,4850.0,4850.0,74.0,"Omaha, NE (From Diamond Princess)",US,2/15/20,0,0,0,,
4851.0,4851.0,4851.0,75.0,"Travis, CA (From Diamond Princess)",US,2/15/20,0,0,0,,
4852.0,4852.0,4852.0,76.0,From Diamond Princess,Australia,2/15/20,0,0,0,,
4853.0,4853.0,4853.0,77.0,"Lackland, TX (From Diamond Princess)",US,2/15/20,0,0,0,,
4854.0,4854.0,4854.0,78.0,,Lebanon,2/15/20,0,0,0,,
4855.0,4855.0,4855.0,79.0,"Humboldt County, CA",US,2/15/20,0,0,0,,
4856.0,4856.0,4856.0,80.0,"Sacramento County, CA",US,2/15/20,0,0,0,,
4857.0,4857.0,4857.0,81.0,,Iraq,2/15/20,0,0,0,,
4858.0,4858.0,4858.0,82.0,Unassigned Location (From Diamond Princess),US,2/15/20,0,0,0,,
4859.0,4859.0,4859.0,83.0,,Oman,2/15/20,0,0,0,,
4860.0,4860.0,4860.0,84.0,,Afghanistan,2/15/20,0,0,0,,
4861.0,4861.0,4861.0,85.0,,Bahrain,2/15/20,0,0,0,,
4862.0,4862.0,4862.0,86.0,,Kuwait,2/15/20,0,0,0,,
4863.0,4863.0,4863.0,87.0,,Algeria,2/15/20,0,0,0,,
4864.0,4864.0,4864.0,88.0,,Croatia,2/15/20,0,0,0,,
4865.0,4865.0,4865.0,89.0,,Switzerland,2/15/20,0,0,0,,
4866.0,4866.0,4866.0,90.0,,Austria,2/15/20,0,0,0,,
4867.0,4867.0,4867.0,91.0,,Israel,2/15/20,0,0,0,,
4868.0,4868.0,4868.0,92.0,,Pakistan,2/15/20,0,0,0,,
4869.0,4869.0,4869.0,93.0,,Brazil,2/15/20,0,0,0,,
4870.0,4870.0,4870.0,94.0,,Georgia,2/15/20,0,0,0,,
4871.0,4871.0,4871.0,95.0,,Greece,2/15/20,0,0,0,,
4872.0,4872.0,4872.0,96.0,,North Macedonia,2/15/20,0,0,0,,
4873.0,4873.0,4873.0,97.0,,Norway,2/15/20,0,0,0,,
4874.0,4874.0,4874.0,98.0,,Romania,2/15/20,0,0,0,,
4875.0,4875.0,4875.0,99.0,,Denmark,2/15/20,0,0,0,,
4876.0,4876.0,4876.0,100.0,,Estonia,2/15/20,0,0,0,,
4877.0,4877.0,4877.0,101.0,,Netherlands,2/15/20,0,0,0,,
4878.0,4878.0,4878.0,102.0,,San Marino,2/15/20,0,0,0,,
4879.0,4879.0,4879.0,103.0,,Belarus,2/15/20,0,0,0,,
4880.0,4880.0,4880.0,104.0," Montreal, QC",Canada,2/15/20,0,0,0,,
4881.0,4881.0,4881.0,105.0,,Iceland,2/15/20,0,0,0,,
4882.0,4882.0,4882.0,106.0,,Lithuania,2/15/20,0,0,0,,
4883.0,4883.0,4883.0,107.0,,Mexico,2/15/20,0,0,0,,
4884.0,4884.0,4884.0,108.0,,New Zealand,2/15/20,0,0,0,,
4885.0,4885.0,4885.0,109.0,,Nigeria,2/15/20,0,0,0,,
4886.0,4886.0,4886.0,110.0,Western Australia,Australia,2/15/20,0,0,0,,
4887.0,4887.0,4887.0,111.0,,Ireland,2/15/20,0,0,0,,
4888.0,4888.0,4888.0,112.0,,Luxembourg,2/15/20,0,0,0,,
4889.0,4889.0,4889.0,113.0,,Monaco,2/15/20,0,0,0,,
4890.0,4890.0,4890.0,114.0,,Qatar,2/15/20,0,0,0,,
4891.0,4891.0,4891.0,115.0,"Snohomish County, WA",US,2/15/20,0,0,0,,
4892.0,4892.0,4892.0,116.0,,Ecuador,2/15/20,0,0,0,,
4893.0,4893.0,4893.0,117.0,,Azerbaijan,2/15/20,0,0,0,,
4894.0,4894.0,4894.0,118.0,,Czech Republic,2/15/20,0,0,0,,
4895.0,4895.0,4895.0,119.0,,Armenia,2/15/20,0,0,0,,
4896.0,4896.0,4896.0,120.0,,Dominican Republic,2/15/20,0,0,0,,
4897.0,4897.0,4897.0,121.0,"Providence, RI",US,2/15/20,0,0,0,,
4898.0,4898.0,4898.0,122.0,,Indonesia,2/15/20,0,0,0,,
4899.0,4899.0,4899.0,123.0,,Portugal,2/15/20,0,0,0,,
4900.0,4900.0,4900.0,124.0,,Andorra,2/15/20,0,0,0,,
4901.0,4901.0,4901.0,125.0,Tasmania,Australia,2/15/20,0,0,0,,
4902.0,4902.0,4902.0,126.0,,Latvia,2/15/20,0,0,0,,
4903.0,4903.0,4903.0,127.0,,Morocco,2/15/20,0,0,0,,
4904.0,4904.0,4904.0,128.0,,Saudi Arabia,2/15/20,0,0,0,,
4905.0,4905.0,4905.0,129.0,,Senegal,2/15/20,0,0,0,,
4906.0,4906.0,4906.0,130.0,"Grafton County, NH",US,2/15/20,0,0,0,,
4907.0,4907.0,4907.0,131.0,"Hillsborough, FL",US,2/15/20,0,0,0,,
4908.0,4908.0,4908.0,132.0,"Placer County, CA",US,2/15/20,0,0,0,,
4909.0,4909.0,4909.0,133.0,"San Mateo, CA",US,2/15/20,0,0,0,,
4910.0,4910.0,4910.0,134.0,"Sarasota, FL",US,2/15/20,0,0,0,,
4911.0,4911.0,4911.0,135.0,"Sonoma County, CA",US,2/15/20,0,0,0,,
4912.0,4912.0,4912.0,136.0,"Umatilla, OR",US,2/15/20,0,0,0,,
4913.0,4913.0,4913.0,137.0,"Fulton County, GA",US,2/15/20,0,0,0,,
4914.0,4914.0,4914.0,138.0,"Washington County, OR",US,2/15/20,0,0,0,,
4915.0,4915.0,4915.0,139.0,,Argentina,2/15/20,0,0,0,,
4916.0,4916.0,4916.0,140.0,,Chile,2/15/20,0,0,0,,
4917.0,4917.0,4917.0,141.0,,Jordan,2/15/20,0,0,0,,
4918.0,4918.0,4918.0,142.0," Norfolk County, MA",US,2/15/20,0,0,0,,
4919.0,4919.0,4919.0,143.0,"Berkeley, CA",US,2/15/20,0,0,0,,
4920.0,4920.0,4920.0,144.0,"Maricopa County, AZ",US,2/15/20,0,0,0,,
4921.0,4921.0,4921.0,145.0,"Wake County, NC",US,2/15/20,0,0,0,,
4922.0,4922.0,4922.0,146.0,"Westchester County, NY",US,2/15/20,0,0,0,,
4923.0,4923.0,4923.0,147.0,,Ukraine,2/15/20,0,0,0,,
4924.0,4924.0,4924.0,148.0,,Saint Barthelemy,2/15/20,0,0,0,,
4925.0,4925.0,4925.0,149.0,"Orange County, CA",US,2/15/20,0,1,0,,
4926.0,4926.0,4926.0,150.0,,Hungary,2/15/20,0,0,0,,
4927.0,4927.0,4927.0,151.0,Northern Territory,Australia,2/15/20,0,0,0,,
4928.0,4928.0,4928.0,152.0,,Faroe Islands,2/15/20,0,0,0,,
4929.0,4929.0,4929.0,153.0,,Gibraltar,2/15/20,0,0,0,,
4930.0,4930.0,4930.0,154.0,,Liechtenstein,2/15/20,0,0,0,,
4931.0,4931.0,4931.0,155.0,,Poland,2/15/20,0,0,0,,
4932.0,4932.0,4932.0,156.0,,Tunisia,2/15/20,0,0,0,,
4933.0,4933.0,4933.0,157.0,"Contra Costa County, CA",US,2/15/20,0,0,0,,
4934.0,4934.0,4934.0,158.0,,Palestine,2/15/20,0,0,0,,
4935.0,4935.0,4935.0,159.0,,Bosnia and Herzegovina,2/15/20,0,0,0,,
4936.0,4936.0,4936.0,160.0,,Slovenia,2/15/20,0,0,0,,
4937.0,4937.0,4937.0,161.0,"Bergen County, NJ",US,2/15/20,0,0,0,,
4938.0,4938.0,4938.0,162.0,"Harris County, TX",US,2/15/20,0,0,0,,
4939.0,4939.0,4939.0,163.0,"San Francisco County, CA",US,2/15/20,0,0,0,,
4940.0,4940.0,4940.0,164.0,,South Africa,2/15/20,0,0,0,,
4941.0,4941.0,4941.0,165.0,"Clark County, NV",US,2/15/20,0,0,0,,
4942.0,4942.0,4942.0,166.0,"Fort Bend County, TX",US,2/15/20,0,0,0,,
4943.0,4943.0,4943.0,167.0,"Grant County, WA",US,2/15/20,0,0,0,,
4944.0,4944.0,4944.0,168.0,"Santa Rosa County, FL",US,2/15/20,0,0,0,,
4945.0,4945.0,4945.0,169.0,"Williamson County, TN",US,2/15/20,0,0,0,,
4946.0,4946.0,4946.0,170.0,"New York County, NY",US,2/15/20,0,0,0,,
4947.0,4947.0,4947.0,171.0,"Unassigned Location, WA",US,2/15/20,0,0,0,,
4948.0,4948.0,4948.0,172.0,"Montgomery County, MD",US,2/15/20,0,0,0,,
4949.0,4949.0,4949.0,173.0,"Suffolk County, MA",US,2/15/20,0,1,0,,
4950.0,4950.0,4950.0,174.0,"Denver County, CO",US,2/15/20,0,0,0,,
4951.0,4951.0,4951.0,175.0,"Summit County, CO",US,2/15/20,0,0,0,,
4952.0,4952.0,4952.0,176.0,,Bhutan,2/15/20,0,0,0,,
4953.0,4953.0,4953.0,177.0,,Cameroon,2/15/20,0,0,0,,
4954.0,4954.0,4954.0,178.0,"Calgary, Alberta",Canada,2/15/20,0,0,0,,
4955.0,4955.0,4955.0,179.0,,Colombia,2/15/20,0,0,0,,
4956.0,4956.0,4956.0,180.0,,Costa Rica,2/15/20,0,0,0,,
4957.0,4957.0,4957.0,181.0,,Peru,2/15/20,0,0,0,,
4958.0,4958.0,4958.0,182.0,,Serbia,2/15/20,0,0,0,,
4959.0,4959.0,4959.0,183.0,,Slovakia,2/15/20,0,0,0,,
4960.0,4960.0,4960.0,184.0,,Togo,2/15/20,0,0,0,,
4961.0,4961.0,4961.0,185.0,"Chatham County, NC",US,2/15/20,0,0,0,,
4962.0,4962.0,4962.0,186.0,"Delaware County, PA",US,2/15/20,0,0,0,,
4963.0,4963.0,4963.0,187.0,"Douglas County, NE",US,2/15/20,0,0,0,,
4964.0,4964.0,4964.0,188.0,"Fayette County, KY",US,2/15/20,0,0,0,,
4965.0,4965.0,4965.0,189.0,"Floyd County, GA",US,2/15/20,0,0,0,,
4966.0,4966.0,4966.0,190.0,"Marion County, IN",US,2/15/20,0,0,0,,
4967.0,4967.0,4967.0,191.0,"Middlesex County, MA",US,2/15/20,0,0,0,,
4968.0,4968.0,4968.0,192.0,"Nassau County, NY",US,2/15/20,0,0,0,,
4969.0,4969.0,4969.0,193.0,"Norwell County, MA",US,2/15/20,0,0,0,,
4970.0,4970.0,4970.0,194.0,"Ramsey County, MN",US,2/15/20,0,0,0,,
4971.0,4971.0,4971.0,195.0,"Washoe County, NV",US,2/15/20,0,0,0,,
4972.0,4972.0,4972.0,196.0,"Wayne County, PA",US,2/15/20,0,0,0,,
4973.0,4973.0,4973.0,197.0,"Yolo County, CA",US,2/15/20,0,0,0,,
4974.0,4974.0,4974.0,198.0,,Vatican City,2/15/20,0,0,0,,
4975.0,4975.0,4975.0,0.0,Anhui,Mainland China,2/16/20,6,962,255,,
4976.0,4976.0,4976.0,1.0,Beijing,Mainland China,2/16/20,4,380,108,,
4977.0,4977.0,4977.0,2.0,Chongqing,Mainland China,2/16/20,5,551,207,,
4978.0,4978.0,4978.0,3.0,Fujian,Mainland China,2/16/20,0,287,82,,
4979.0,4979.0,4979.0,4.0,Gansu,Mainland China,2/16/20,2,90,54,,
4980.0,4980.0,4980.0,5.0,Guangdong,Mainland China,2/16/20,2,1316,465,,
4981.0,4981.0,4981.0,6.0,Guangxi,Mainland China,2/16/20,2,237,49,,
4982.0,4982.0,4982.0,7.0,Guizhou,Mainland China,2/16/20,1,144,46,,
4983.0,4983.0,4983.0,8.0,Hainan,Mainland China,2/16/20,4,162,52,,
4984.0,4984.0,4984.0,9.0,Hebei,Mainland China,2/16/20,3,300,105,,
4985.0,4985.0,4985.0,10.0,Heilongjiang,Mainland China,2/16/20,11,445,79,,
4986.0,4986.0,4986.0,11.0,Henan,Mainland China,2/16/20,13,1231,440,,
4987.0,4987.0,4987.0,12.0,Hubei,Mainland China,2/16/20,1696,58182,6639,,
4988.0,4988.0,4988.0,13.0,Hunan,Mainland China,2/16/20,3,1004,464,,
4989.0,4989.0,4989.0,14.0,Inner Mongolia,Mainland China,2/16/20,0,70,8,,
4990.0,4990.0,4990.0,15.0,Jiangsu,Mainland China,2/16/20,0,617,218,,
4991.0,4991.0,4991.0,16.0,Jiangxi,Mainland China,2/16/20,1,925,240,,
4992.0,4992.0,4992.0,17.0,Jilin,Mainland China,2/16/20,1,89,30,,
4993.0,4993.0,4993.0,18.0,Liaoning,Mainland China,2/16/20,1,121,40,,
4994.0,4994.0,4994.0,19.0,Ningxia,Mainland China,2/16/20,0,70,33,,
4995.0,4995.0,4995.0,20.0,Qinghai,Mainland China,2/16/20,0,18,13,,
4996.0,4996.0,4996.0,21.0,Shaanxi,Mainland China,2/16/20,0,236,71,,
4997.0,4997.0,4997.0,22.0,Shandong,Mainland China,2/16/20,2,537,173,,
4998.0,4998.0,4998.0,23.0,Shanghai,Mainland China,2/16/20,1,328,140,,
4999.0,4999.0,4999.0,24.0,Shanxi,Mainland China,2/16/20,0,129,50,,
5000.0,5000.0,5000.0,25.0,Sichuan,Mainland China,2/16/20,3,481,131,,
5001.0,5001.0,5001.0,26.0,Tianjin,Mainland China,2/16/20,3,124,45,,
5002.0,5002.0,5002.0,27.0,Tibet,Mainland China,2/16/20,0,1,1,,
5003.0,5003.0,5003.0,28.0,Xinjiang,Mainland China,2/16/20,1,71,12,,
5004.0,5004.0,5004.0,29.0,Yunnan,Mainland China,2/16/20,0,171,42,,
5005.0,5005.0,5005.0,30.0,Zhejiang,Mainland China,2/16/20,0,1167,456,,
5006.0,5006.0,5006.0,31.0,,Thailand,2/16/20,0,34,14,,
5007.0,5007.0,5007.0,32.0,,Japan,2/16/20,1,59,12,,
5008.0,5008.0,5008.0,33.0,,South Korea,2/16/20,0,29,9,,
5009.0,5009.0,5009.0,34.0,Taiwan,Taiwan,2/16/20,1,20,2,,
5010.0,5010.0,5010.0,35.0,"King County, WA",US,2/16/20,0,1,1,,
5011.0,5011.0,5011.0,36.0,"Cook County, IL",US,2/16/20,0,2,2,,
5012.0,5012.0,5012.0,37.0,"Tempe, AZ",US,2/16/20,0,1,0,,
5013.0,5013.0,5013.0,38.0,Macau,Macau,2/16/20,0,10,5,,
5014.0,5014.0,5014.0,39.0,Hong Kong,Hong Kong,2/16/20,1,57,2,,
5015.0,5015.0,5015.0,40.0,,Singapore,2/16/20,0,75,18,,
5016.0,5016.0,5016.0,41.0,,Vietnam,2/16/20,0,16,7,,
5017.0,5017.0,5017.0,42.0,,France,2/16/20,1,12,4,,
5018.0,5018.0,5018.0,43.0,,Nepal,2/16/20,0,1,1,,
5019.0,5019.0,5019.0,44.0,,Malaysia,2/16/20,0,22,7,,
5020.0,5020.0,5020.0,45.0,"Toronto, ON",Canada,2/16/20,0,2,0,,
5021.0,5021.0,5021.0,46.0,British Columbia,Canada,2/16/20,0,4,0,,
5022.0,5022.0,5022.0,47.0,"Los Angeles, CA",US,2/16/20,0,1,0,,
5023.0,5023.0,5023.0,48.0,New South Wales,Australia,2/16/20,0,4,4,,
5024.0,5024.0,5024.0,49.0,Victoria,Australia,2/16/20,0,4,4,,
5025.0,5025.0,5025.0,50.0,Queensland,Australia,2/16/20,0,5,0,,
5026.0,5026.0,5026.0,51.0,,Cambodia,2/16/20,0,1,1,,
5027.0,5027.0,5027.0,52.0,,Sri Lanka,2/16/20,0,1,1,,
5028.0,5028.0,5028.0,53.0,,Germany,2/16/20,0,16,1,,
5029.0,5029.0,5029.0,54.0,,Finland,2/16/20,0,1,1,,
5030.0,5030.0,5030.0,55.0,,United Arab Emirates,2/16/20,0,9,4,,
5031.0,5031.0,5031.0,56.0,,Philippines,2/16/20,1,3,1,,
5032.0,5032.0,5032.0,57.0,,India,2/16/20,0,3,3,,
5033.0,5033.0,5033.0,58.0,"London, ON",Canada,2/16/20,0,1,1,,
5034.0,5034.0,5034.0,59.0,,Italy,2/16/20,0,3,0,,
5035.0,5035.0,5035.0,60.0,,UK,2/16/20,0,9,8,,
5036.0,5036.0,5036.0,61.0,,Russia,2/16/20,0,2,2,,
5037.0,5037.0,5037.0,62.0,,Sweden,2/16/20,0,1,0,,
5038.0,5038.0,5038.0,63.0,"Santa Clara, CA",US,2/16/20,0,2,0,,
5039.0,5039.0,5039.0,64.0,,Spain,2/16/20,0,2,2,,
5040.0,5040.0,5040.0,65.0,South Australia,Australia,2/16/20,0,2,0,,
5041.0,5041.0,5041.0,66.0,"San Benito, CA",US,2/16/20,0,2,0,,
5042.0,5042.0,5042.0,67.0,,Belgium,2/16/20,0,1,0,,
5043.0,5043.0,5043.0,68.0,"Madison, WI",US,2/16/20,0,1,0,,
5044.0,5044.0,5044.0,69.0,Diamond Princess cruise ship,Others,2/16/20,0,355,0,,
5045.0,5045.0,5045.0,70.0,"San Diego County, CA",US,2/16/20,0,2,0,,
5046.0,5046.0,5046.0,71.0,"San Antonio, TX",US,2/16/20,0,1,0,,
5047.0,5047.0,5047.0,72.0,,Egypt,2/16/20,0,1,0,,
5048.0,5048.0,5048.0,73.0,,Iran,2/16/20,0,0,0,,
5049.0,5049.0,5049.0,74.0,"Omaha, NE (From Diamond Princess)",US,2/16/20,0,0,0,,
5050.0,5050.0,5050.0,75.0,"Travis, CA (From Diamond Princess)",US,2/16/20,0,0,0,,
5051.0,5051.0,5051.0,76.0,From Diamond Princess,Australia,2/16/20,0,0,0,,
5052.0,5052.0,5052.0,77.0,"Lackland, TX (From Diamond Princess)",US,2/16/20,0,0,0,,
5053.0,5053.0,5053.0,78.0,,Lebanon,2/16/20,0,0,0,,
5054.0,5054.0,5054.0,79.0,"Humboldt County, CA",US,2/16/20,0,0,0,,
5055.0,5055.0,5055.0,80.0,"Sacramento County, CA",US,2/16/20,0,0,0,,
5056.0,5056.0,5056.0,81.0,,Iraq,2/16/20,0,0,0,,
5057.0,5057.0,5057.0,82.0,Unassigned Location (From Diamond Princess),US,2/16/20,0,0,0,,
5058.0,5058.0,5058.0,83.0,,Oman,2/16/20,0,0,0,,
5059.0,5059.0,5059.0,84.0,,Afghanistan,2/16/20,0,0,0,,
5060.0,5060.0,5060.0,85.0,,Bahrain,2/16/20,0,0,0,,
5061.0,5061.0,5061.0,86.0,,Kuwait,2/16/20,0,0,0,,
5062.0,5062.0,5062.0,87.0,,Algeria,2/16/20,0,0,0,,
5063.0,5063.0,5063.0,88.0,,Croatia,2/16/20,0,0,0,,
5064.0,5064.0,5064.0,89.0,,Switzerland,2/16/20,0,0,0,,
5065.0,5065.0,5065.0,90.0,,Austria,2/16/20,0,0,0,,
5066.0,5066.0,5066.0,91.0,,Israel,2/16/20,0,0,0,,
5067.0,5067.0,5067.0,92.0,,Pakistan,2/16/20,0,0,0,,
5068.0,5068.0,5068.0,93.0,,Brazil,2/16/20,0,0,0,,
5069.0,5069.0,5069.0,94.0,,Georgia,2/16/20,0,0,0,,
5070.0,5070.0,5070.0,95.0,,Greece,2/16/20,0,0,0,,
5071.0,5071.0,5071.0,96.0,,North Macedonia,2/16/20,0,0,0,,
5072.0,5072.0,5072.0,97.0,,Norway,2/16/20,0,0,0,,
5073.0,5073.0,5073.0,98.0,,Romania,2/16/20,0,0,0,,
5074.0,5074.0,5074.0,99.0,,Denmark,2/16/20,0,0,0,,
5075.0,5075.0,5075.0,100.0,,Estonia,2/16/20,0,0,0,,
5076.0,5076.0,5076.0,101.0,,Netherlands,2/16/20,0,0,0,,
5077.0,5077.0,5077.0,102.0,,San Marino,2/16/20,0,0,0,,
5078.0,5078.0,5078.0,103.0,,Belarus,2/16/20,0,0,0,,
5079.0,5079.0,5079.0,104.0," Montreal, QC",Canada,2/16/20,0,0,0,,
5080.0,5080.0,5080.0,105.0,,Iceland,2/16/20,0,0,0,,
5081.0,5081.0,5081.0,106.0,,Lithuania,2/16/20,0,0,0,,
